"module_id","module_name","layer","internal_steps","question_id","category","question","spec_files","dependencies","libraries","required_evidence","future_product_gates"
"UI-01","앱 셸·단계 전이·검토 상태 연결","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-01-C07","independent-audit","health 조회의 최초 시점·기본값·실패·재시도/폴링·unmount/늦은응답 처리와 의존 UI gating을 동일하게 구현할 수 있는가?","specs/01-state-api.md | specs/04-ui-motion.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-03 UI-04 UI-05 UI-06 UI-07 UI-12 UI-14 UI-15 UI-18","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | EventSource / AbortController / React.lazy / Suspense: SSE 회복과 요청 수명, 화면 코드 분할","현재 재현 계약과 관찰 기준선/OPTIONAL_FUTURE 개선 구분; 독립 질문별 의견과 현재 입력 SHA256. 실제 gate는 미실행을 통과로 세지 않음.","G02 G10 G13 G14"
"UI-01","앱 셸·단계 전이·검토 상태 연결","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-01-C08","current-reproduction-audit","App 탭·상단 원문 preview가 pane을 unmount하는 조건, 기준 확인 재수정의 hidden 보존, local filter/scroll 초기화와 App 선택 유지, 내보내기 메뉴의 외부 클릭·Escape 미지원이 명확한가?","specs/01-state-api.md | specs/04-ui-motion.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-03 UI-04 UI-05 UI-06 UI-07 UI-12 UI-14 UI-15 UI-18","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | EventSource / AbortController / React.lazy / Suspense: SSE 회복과 요청 수명, 화면 코드 분할","interaction-contract I1.1, APP-PANE-LIFECYCLE의 mount/상태/메뉴 이벤트 기대값; 같은 mount의 목록복귀와 다른 탭 복귀를 구분.","G02 G10 G13 G14"
"UI-02","공통 시각 토큰·반응형·모션 환경","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-02-C01","behavior","설계가 현재 기본 배경 #111318, 카드 #1b2029, 코발트 #3d6dff, 민트 #70f3c4와 실제 상태별 색상 차이를 명시하는가?","specs/04-ui-motion.md | ui/detail-controls.md | environment/README.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md","","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | CSS custom properties / Grid / Flex / media queries / keyframes: 테마, 내부 스크롤, 반응형, 상호작용 모션","전역 토큰 표와 화면별 override; 원문 종이가 흰색을 유지하는 예외.","G10 G13 G14"
"UI-02","공통 시각 토큰·반응형·모션 환경","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-02-C02","contract","main의 CSS 10개 import 순서와 동적 컴포넌트 CSS, DM Sans/Noto Sans KR 및 고정 라이브러리 버전이 재현 가능한가?","specs/04-ui-motion.md | ui/detail-controls.md | environment/README.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md","","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | CSS custom properties / Grid / Flex / media queries / keyframes: 테마, 내부 스크롤, 반응형, 상호작용 모션","순서 있는 stylesheet 목록, package-lock 실제 버전, 폰트 파일 또는 원격/오프라인 대체 계약.","G10 G13 G14"
"UI-02","공통 시각 토큰·반응형·모션 환경","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-02-C03","states","localStorage trace-demo-motion의 on/off, 기본 ON, 저장 실패 fallback, html data-motion과 MotionConfig 설정이 정의되어 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | environment/README.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md","","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | CSS custom properties / Grid / Flex / media queries / keyframes: 테마, 내부 스크롤, 반응형, 상호작용 모션","모션 설정 초기화/토글/재방문 상태 표; disabled effects/cleanup 목록.","G10 G13 G14"
"UI-02","공통 시각 토큰·반응형·모션 환경","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-02-C04","visual-motion","전역 tween 280ms 및 [.22,1,.36,1], 개별 override, hover/focus/disabled와 앱/OS reduced-motion 차이가 명시되어 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | environment/README.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md","","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | CSS custom properties / Grid / Flex / media queries / keyframes: 테마, 내부 스크롤, 반응형, 상호작용 모션","모션 토큰 표와 OS 설정을 JS가 전역 합성하지 않는 현재 한계 또는 이를 바꾼 별도 승인된 acceptance.","G10 G13 G14"
"UI-02","공통 시각 토큰·반응형·모션 환경","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-02-C05","failure","짧은 화면·모바일에서 내부 스크롤/세로 스택과 주요 조작 접근이 정의되고, 미사용 sky CSS를 로드해 테마를 되돌리지 않도록 되어 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | environment/README.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md","","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | CSS custom properties / Grid / Flex / media queries / keyframes: 테마, 내부 스크롤, 반응형, 상호작용 모션","desktop/short-height/mobile 분기와 활성/미사용 CSS 목록, 가로 넘침 방지 기대값.","G10 G13 G14"
"UI-02","공통 시각 토큰·반응형·모션 환경","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-02-C06","verification","라이트인 원문과 다크 셸의 대비, 키보드 focus, 모션 OFF, 현재 OS 모션 제한 범위를 검증할 화면/기준이 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | environment/README.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md","","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | CSS custom properties / Grid / Flex / media queries / keyframes: 테마, 내부 스크롤, 반응형, 상호작용 모션","최소 1600×960,1280×800,390px 폭 참조 및 색상·배치·모션별 pass/fail 판정 기준.","G10 G13 G14"
"UI-02","공통 시각 토큰·반응형·모션 환경","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-02-C09","independent-audit","I9의 모든 추가 acceptance 후보가 CURRENT_REPRODUCTION 기준선과 OPTIONAL_FUTURE 개선으로 개별 결정되고, 서로 다른 기대값·gate 추적·목표 fixture를 혼합하지 않는가?","specs/04-ui-motion.md | ui/detail-controls.md | environment/README.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md","","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | CSS custom properties / Grid / Flex / media queries / keyframes: 테마, 내부 스크롤, 반응형, 상호작용 모션","현재 재현 계약과 관찰 기준선/OPTIONAL_FUTURE 개선 구분; 독립 질문별 의견과 현재 입력 SHA256. 실제 gate는 미실행을 통과로 세지 않음.","G10 G13 G14"
"UI-02","공통 시각 토큰·반응형·모션 환경","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-02-C07","independent-audit","공통 formatValue와 기준 편집 numberLabel의 서로 다른 정규식·trim·null·15자리·12소수·선행0·부호·과학표기 표시 규칙이 자족적으로 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | environment/README.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md","","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | CSS custom properties / Grid / Flex / media queries / keyframes: 테마, 내부 스크롤, 반응형, 상호작용 모션","현재 재현 계약과 관찰 기준선/OPTIONAL_FUTURE 개선 구분; 독립 질문별 의견과 현재 입력 SHA256. 실제 gate는 미실행을 통과로 세지 않음.","G10 G13 G14"
"UI-02","공통 시각 토큰·반응형·모션 환경","ui","STEP-00 STEP-01 STEP-02 STEP-03 STEP-04 STEP-05 STEP-06","UI-02-C08","independent-audit","짧은 활동 title/phase의 Gemini→LLM·E2B→샌드박스 변환과 코드/URL/path/filename/config token 보호, 원문·로그·오류body 무변환 경계가 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | environment/README.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md","","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | CSS custom properties / Grid / Flex / media queries / keyframes: 테마, 내부 스크롤, 반응형, 상호작용 모션","현재 재현 계약과 관찰 기준선/OPTIONAL_FUTURE 개선 구분; 독립 질문별 의견과 현재 입력 SHA256. 실제 gate는 미실행을 통과로 세지 않음.","G10 G13 G14"
"UI-03","소개 페이지·일관된 체험 진입","ui","STEP-00","UI-03-C01","behavior","소개 페이지의 제목·설명·검토 기준부터 시작하기·경비 예제로 체험과 두 CTA의 서로 다른 목적지가 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-08","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","현재 한국어 문구와 CTA→STEP-01/file 또는 STEP-01/text+sample 기준 연결표.","G10 G13 G14"
"UI-03","소개 페이지·일관된 체험 진입","ui","STEP-00","UI-03-C02","contract","소개 애니메이션은 EXAMPLE이고 실제 검토 run/document/item에 섞이지 않는다는 데이터 경계가 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-08","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","ReviewTheater preview=true, documents/items 빈 배열, demo POST /api/samples 계약.","G10 G13 G14"
"UI-03","소개 페이지·일관된 체험 진입","ui","STEP-00","UI-03-C03","states","체험 준비 중 CTA 잠금·스피너·오류 banner와 성공 시 예제 대상 파일을 아직 검토하지 않고 임시 보관하는 상태가 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-08","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","busy 및 sampleTargets 생명주기 표.","G10 G13 G14"
"UI-03","소개 페이지·일관된 체험 진입","ui","STEP-00","UI-03-C04","visual-motion","hero 700ms, CTA120ms 지연, 형식 badge 220ms+45ms stagger, theater200ms 지연 및 모션 OFF 동작이 수치로 적혀 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-08","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","각 요소의 opacity/y16→0/easing 타임라인, reduced initial=false 규칙.","G10 G13 G14"
"UI-03","소개 페이지·일관된 체험 진입","ui","STEP-00","UI-03-C05","failure","소개 페이지에는 파일 입력/확정 화면이 동시에 뜨지 않고, 샘플 로드 실패 시 다시 진입 가능한 현재 동작이 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-08","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","실패 전후 page/criteria/documents의 기대 상태.","G10 G13 G14"
"UI-03","소개 페이지·일관된 체험 진입","ui","STEP-00","UI-03-C06","verification","소개 화면의 GSPEC 표기, PDF/Word/XLSX/CSV/이미지와 자연어 기준 안내, 예시 일관성을 확인하는 체크가 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-08","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘","참조 screenshot/문구 snapshot과 CTA 시나리오.","G10 G13 G14"
"UI-04","기준·대상 입력·샘플 선택","ui","STEP-01 STEP-04","UI-04-C01","behavior","기준 입력은 file/text 두 방식이며 target 업로드는 awaiting_documents 이후만 허용되고, 승인된 기준 요약이 오른쪽에 보이도록 설계되어 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | FormData / native dialog / file input: 역할별 업로드와 접근 가능한 golden 선택","STEP-01/04 별 화면 구조·CTA·gate; 선택 모드에 따른 실제 전송 documentIds/criteriaText.","G02 G04 G10 G14"
"UI-04","기준·대상 입력·샘플 선택","ui","STEP-01 STEP-04","UI-04-C02","contract","accept 확장자(pdf,docx,xlsx,csv,txt,md,json,png,jpg,jpeg,webp), 파일당20MB 안내, 자연어12000자, role별 POST/DELETE와 filename/size preview가 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | FormData / native dialog / file input: 역할별 업로드와 접근 가능한 golden 선택","UI 허용 목록과 서버 별도 검증의 경계, 입력/응답 계약.","G02 G04 G10 G14"
"UI-04","기준·대상 입력·샘플 선택","ui","STEP-01 STEP-04","UI-04-C03","states","빈 입력·drag-over·uploading·여러 파일·삭제·원문 열기/닫기·모드 전환·예제 파일 불러오기 상태를 모두 정의하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | FormData / native dialog / file input: 역할별 업로드와 접근 가능한 golden 선택","상태별 버튼 disabled, 파일 리스트 변경 및 preview clearing 표.","G02 G04 G10 G14"
"UI-04","기준·대상 입력·샘플 선택","ui","STEP-01 STEP-04","UI-04-C04","visual-motion","UploadVisual의 파일/스캔 아이콘, 업로드 file-row 진입 opacity/y6, input-stage 진입 opacity/y12와 좁은 화면의 세로 스택이 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | FormData / native dialog / file input: 역할별 업로드와 접근 가능한 golden 선택","입력 화면 실제 참조와 모션/레이아웃 규칙.","G02 G04 G10 G14"
"UI-04","기준·대상 입력·샘플 선택","ui","STEP-01 STEP-04","UI-04-C05","failure","golden catalog 실패/선택 로드 실패/로딩 중 닫기 금지, P10 PNG 첫 페이지만 있다는 notice 및 target 0개 선택 금지가 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | FormData / native dialog / file input: 역할별 업로드와 접근 가능한 golden 선택","catalog/selection 오류/notice 사례와 재시도 가능한 UI; all 모드는 현재 App에서 미호출임을 명시.","G02 G04 G10 G14"
"UI-04","기준·대상 입력·샘플 선택","ui","STEP-01 STEP-04","UI-04-C06","verification","criteria와 target golden dialog를 별도로 검증하고 파일/자연어가 혼합 전송되지 않음을 확인하는 시나리오가 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | FormData / native dialog / file input: 역할별 업로드와 접근 가능한 golden 선택","2개 mode의 요청 body·성공 결과·빈 상태·파일 삭제 시나리오.","G02 G04 G10 G14"
"UI-04","기준·대상 입력·샘플 선택","ui","STEP-01 STEP-04","UI-04-C07","independent-audit","업로드와 대장 파일 크기의 KB 반올림·최소1KB·MB1소수 및 정확히1MiB에서 서로 다른 > / >= 분기를 정의하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | FormData / native dialog / file input: 역할별 업로드와 접근 가능한 golden 선택","현재 재현 계약과 관찰 기준선/OPTIONAL_FUTURE 개선 구분; 독립 질문별 의견과 현재 입력 SHA256. 실제 gate는 미실행을 통과로 세지 않음.","G02 G04 G10 G14"
"UI-04","기준·대상 입력·샘플 선택","ui","STEP-01 STEP-04","UI-04-C08","current-reproduction-audit","문서 삭제의 요청 중 잠금·epoch·AbortSignal·dedupe 부재, 시작 시 preview closure로 인한 늦은 응답 동작과 파일 input value 초기화·같은 파일 재업로드의 중복 정책을 정확히 명시하는가?","specs/04-ui-motion.md | ui/detail-controls.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md | ui/auxiliary-contract.md | ui/interaction-contract.md | ui/interaction-fixtures.json","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | motion@12.43.0 (motion/react): 선언형 진입·전환·목록 재배치; 앱 모션 설정 | lucide-react@0.468.0: SVG 의미 아이콘 | FormData / native dialog / file input: 역할별 업로드와 접근 가능한 golden 선택","interaction-contract I1, INPUT-DELETE-RACE의 A 삭제 중 B 원문 열기/늦은 성공·실패 및 파일 재선택 입력·기대값.","G02 G04 G10 G14"
"UI-05","기준 확인·계층 편집·사람 피드백","ui","STEP-03","UI-05-C01","behavior","문서 탭→실제 categoryPath(최대8단계)→sampleName→기준 행 구조와 유형이 없을 때 일반 기준으로 두는 규칙이 명시되어 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | React.lazy / native details / requestAnimationFrame: 원문 지연 로드, 접힌 부가 정보, 선택 기준으로 이동","파일 2개·같은 항목명·유형 없음·여러 계층 fixture에 대한 예상 그룹 tree; 출처 불명 그룹도 포함.","G04 G10 G13 G14"
"UI-05","기준 확인·계층 편집·사람 피드백","ui","STEP-03","UI-05-C02","contract","수치/정성/유형 선택, lt/lte/gt/gte/eq/range, 단위·범위·조건·source ID·revision 직렬화 규칙이 모두 문서화되어 있는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | React.lazy / native details / requestAnimationFrame: 원문 지연 로드, 접힌 부가 정보, 선택 기준으로 이동","Draft→Criterion 계약, 1…250개/조건12개×500자/계층8×200자 및 range 양끝 포함 제약.","G04 G10 G13 G14"
"UI-05","기준 확인·계층 편집·사람 피드백","ui","STEP-03","UI-05-C03","states","원문/기준 선택, 전체 파일 제외, 일부 제외, uncertain assessment, 수정 재분석, hidden confirmation 보존, feedback 이력이 상태별로 정의되는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | React.lazy / native details / requestAnimationFrame: 원문 지연 로드, 접힌 부가 정보, 선택 기준으로 이동","선택 파일별 피드백 scope, 제외 badge/이유/원본 확인, 모든 파일 제외 시 재선택 CTA 행렬.","G04 G10 G13 G14"
"UI-05","기준 확인·계층 편집·사람 피드백","ui","STEP-03","UI-05-C04","visual-motion","처음에는 조밀한 표 행이며 편집 내용은 펼치고, 오른쪽 원문은 모든 연결 항목을 동시에 표시하며 한 항목 선택과 동기화되는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | React.lazy / native details / requestAnimationFrame: 원문 지연 로드, 접힌 부가 정보, 선택 기준으로 이동","기본 행/확장 편집/원문 양쪽 참조, 7개 기준이 비교 가능한 높이·글자·스크롤 규칙.","G04 G10 G13 G14"
"UI-05","기준 확인·계층 편집·사람 피드백","ui","STEP-03","UI-05-C05","failure","불완전 수치·상하한 역전·조건 초과·빈 항목 등은 확정 전에 해당 행을 드러내고, revision 실패가 사용자 입력을 성공으로 오인하지 않도록 명시되는가?","specs/04-ui-motion.md | ui/detail-controls.md | specs/01-state-api.md | specs/03-algorithms.md | ui/VISUAL-CONTRACT.md | ui/style-catalog.json | ui/component-style-map.json | specs/07-data-algorithms-concurrency.md","UI-02 UI-11","react@19.3.0 / react-dom@19.3.0: 함수 컴포넌트, 상태·effect·memo, DOM 마운트 | lucide-react@0.468.0: SVG 의미 아이콘 | React.lazy / native details / requestAnimationFrame: 원문 지연 로드, 접힌 부가 정보, 선택 기준으로 이동","각 invalid draft의 오류 문구/제출 금지/입력 보존 기대값; feedback sent/applied/failed 구분.","G04 G10 G13 G14"
